x,y
7.252252252252252447e+02,1.136408216002475200e+02
7.261261261261261097e+02,1.207778099368792653e+02
7.270270270270270885e+02,1.159495320538804464e+02
7.279279279279279535e+02,1.054018988441632132e+02
7.288288288288288186e+02,1.126390244251785901e+02
7.297297297297296836e+02,1.133667303699476605e+02
7.306306306306306624e+02,1.189570141334022395e+02
7.315315315315315274e+02,1.048969285870986283e+02
7.324324324324323925e+02,1.109133139122874496e+02
7.333333333333333712e+02,1.144938229610089309e+02
7.342342342342342363e+02,1.098229764351281261e+02
7.351351351351351013e+02,1.140149534642264229e+02
7.360360360360360801e+02,1.080160148559020570e+02
7.369369369369369451e+02,1.182938576153808867e+02
7.378378378378378102e+02,1.070216914200292280e+02
7.387387387387387889e+02,1.173906125692051461e+02
7.396396396396396540e+02,1.136259755599142096e+02
7.405405405405405190e+02,1.067702094366780585e+02
7.414414414414414978e+02,1.052040762073531681e+02
7.423423423423423628e+02,1.177123727680762499e+02
7.432432432432432279e+02,1.056168613302103694e+02
7.441441441441442066e+02,1.148914318387231361e+02
7.450450450450450717e+02,1.105177876158657710e+02
7.459459459459459367e+02,1.059840048579768137e+02
7.468468468468468018e+02,1.176385138736940092e+02
7.477477477477477805e+02,1.082338323017846307e+02
7.486486486486486456e+02,1.080467782933017844e+02
7.495495495495495106e+02,1.124185806706516360e+02
7.504504504504504894e+02,1.092852458988693911e+02
7.513513513513513544e+02,1.129107803176084559e+02
7.522522522522522195e+02,1.108625387908851110e+02
7.531531531531531982e+02,1.027372106856801111e+02
7.540540540540540633e+02,1.157112844492189083e+02
7.549549549549549283e+02,1.124330920877341811e+02
7.558558558558559071e+02,1.110586087577554650e+02
7.567567567567567721e+02,1.070875841980686545e+02
7.576576576576576372e+02,1.073656607847989335e+02
7.585585585585586159e+02,1.119987055200644051e+02
7.594594594594594810e+02,1.067771138047669126e+02
7.603603603603603460e+02,1.150866739969583392e+02
7.612612612612613248e+02,1.197701529183244276e+02
7.621621621621621898e+02,1.075179697999049608e+02
7.630630630630630549e+02,1.160170459540030237e+02
7.639639639639639199e+02,1.160996906112556957e+02
7.648648648648648987e+02,1.159480025764829065e+02
7.657657657657657637e+02,1.073543530004259310e+02
7.666666666666666288e+02,1.115537301010217845e+02
7.675675675675676075e+02,1.151932434184071781e+02
7.684684684684684726e+02,1.073200217970106962e+02
7.693693693693693376e+02,1.080227275146745569e+02
7.702702702702703164e+02,1.054346002595984402e+02
7.711711711711711814e+02,1.155154751983967429e+02
7.720720720720720465e+02,1.154344622282149970e+02
7.729729729729730252e+02,1.107702564026996157e+02
7.738738738738738903e+02,1.113142800150038170e+02
7.747747747747747553e+02,1.214415758745293061e+02
7.756756756756757341e+02,1.086143765020140250e+02
7.765765765765765991e+02,1.043178581557710913e+02
7.774774774774774642e+02,1.140809938607325051e+02
7.783783783783784429e+02,1.095161595299508122e+02
7.792792792792793080e+02,1.151635882725669688e+02
7.801801801801801730e+02,1.153674095267787010e+02
7.810810810810810381e+02,1.106037530554820592e+02
7.819819819819820168e+02,1.155089238310306143e+02
7.828828828828828819e+02,1.155752698319257377e+02
7.837837837837837469e+02,1.043769492126383085e+02
7.846846846846847257e+02,1.088600646129651892e+02
7.855855855855855907e+02,1.135373454695929212e+02
7.864864864864864558e+02,1.158245522142962756e+02
7.873873873873874345e+02,1.141277699127658138e+02
7.882882882882882996e+02,1.062095544653622454e+02
7.891891891891891646e+02,1.181406383974474608e+02
7.900900900900901433e+02,1.138577337671231362e+02
7.909909909909910084e+02,1.088550613159966787e+02
7.918918918918918735e+02,1.199093410206601220e+02
7.927927927927928522e+02,1.122042850330154096e+02
7.936936936936937173e+02,1.075164132486712134e+02
7.945945945945945823e+02,1.117701332133053853e+02
7.954954954954954474e+02,1.064671135733737515e+02
7.963963963963964261e+02,1.062286122023847383e+02
7.972972972972972912e+02,1.143626298876116323e+02
7.981981981981981562e+02,1.125318581334131238e+02
7.990990990990991349e+02,1.102239194522665002e+02
8.000000000000000000e+02,1.078160277106945415e+02
8.009009009009008651e+02,1.082964290617423160e+02
8.018018018018018438e+02,1.138691641319812220e+02
8.027027027027027088e+02,1.150488279346043896e+02
8.036036036036035739e+02,1.083004633215722663e+02
8.045045045045045526e+02,1.102369249402852063e+02
8.054054054054054177e+02,1.058551670555327320e+02
8.063063063063062827e+02,1.107098937884657062e+02
8.072072072072072615e+02,1.123955822490276972e+02
8.081081081081081265e+02,1.125893169291607308e+02
8.090090090090089916e+02,1.132434027202529023e+02
8.099099099099099703e+02,1.094502899598124088e+02
8.108108108108108354e+02,1.078912866775486776e+02
8.117117117117117004e+02,1.179109572621096476e+02
8.126126126126125655e+02,1.094320133765702678e+02
8.135135135135135442e+02,1.140387915125405698e+02
8.144144144144144093e+02,1.113428265901420104e+02
8.153153153153152743e+02,1.157392831413793743e+02
8.162162162162162531e+02,1.121934886949567129e+02
8.171171171171171181e+02,1.215557565174743502e+02
8.180180180180179832e+02,1.043501495112193993e+02
8.189189189189189619e+02,1.180784082693282926e+02
8.198198198198198270e+02,1.142073451203338124e+02
8.207207207207206920e+02,1.178837403807093978e+02
8.216216216216216708e+02,1.169653080406669687e+02
8.225225225225225358e+02,1.173955711546920639e+02
8.234234234234234009e+02,1.099953415826079066e+02
8.243243243243243796e+02,1.128689694025558623e+02
8.252252252252252447e+02,1.060598129668327232e+02
8.261261261261261097e+02,1.135901372341048159e+02
8.270270270270270885e+02,1.228004048493150009e+02
8.279279279279279535e+02,1.174841434739240214e+02
8.288288288288288186e+02,1.187890013686670869e+02
8.297297297297296836e+02,1.174695976022116355e+02
8.306306306306306624e+02,1.114778216316740753e+02
8.315315315315315274e+02,1.146391046475137756e+02
8.324324324324323925e+02,1.169038317535561475e+02
8.333333333333333712e+02,1.115530553790765111e+02
8.342342342342342363e+02,1.216226488400341168e+02
8.351351351351351013e+02,1.099674232869883497e+02
8.360360360360360801e+02,1.045769829313412487e+02
8.369369369369369451e+02,1.178367774582823273e+02
8.378378378378378102e+02,1.138459894536147488e+02
8.387387387387387889e+02,1.130153609616723998e+02
8.396396396396396540e+02,1.037830427241626978e+02
8.405405405405405190e+02,1.169664278601223089e+02
8.414414414414414978e+02,1.157669711675716400e+02
8.423423423423423628e+02,1.158577915630152546e+02
8.432432432432432279e+02,1.075907819122465128e+02
8.441441441441442066e+02,1.145976718980557081e+02
8.450450450450450717e+02,1.199413177426858681e+02
8.459459459459459367e+02,1.185124845462478760e+02
8.468468468468468018e+02,1.122653492047716810e+02
8.477477477477477805e+02,1.144146239677964587e+02
8.486486486486486456e+02,1.188542610159003203e+02
8.495495495495495106e+02,1.100924636611873524e+02
8.504504504504504894e+02,1.090093903801005126e+02
8.513513513513513544e+02,1.087174657801958233e+02
8.522522522522522195e+02,1.133507421295625903e+02
8.531531531531531982e+02,1.173326997016911406e+02
8.540540540540540633e+02,1.125800530188168977e+02
8.549549549549549283e+02,1.142336243962344611e+02
8.558558558558559071e+02,1.052872400452252606e+02
8.567567567567567721e+02,1.108142974417078790e+02
8.576576576576576372e+02,1.061898390083055119e+02
8.585585585585586159e+02,1.082903441045774287e+02
8.594594594594594810e+02,1.071469199496045803e+02
8.603603603603603460e+02,1.119613683939390114e+02
8.612612612612613248e+02,1.087161073844290229e+02
8.621621621621621898e+02,1.099552245336950023e+02
8.630630630630630549e+02,1.124643992923390101e+02
8.639639639639639199e+02,1.109272200537945565e+02
8.648648648648648987e+02,1.025225105972977815e+02
8.657657657657657637e+02,1.144344707202863987e+02
8.666666666666666288e+02,1.169425784184888926e+02
8.675675675675676075e+02,1.135906487312225579e+02
8.684684684684684726e+02,1.158269885890929061e+02
8.693693693693693376e+02,1.144335154819922167e+02
8.702702702702703164e+02,1.083499355721586284e+02
8.711711711711711814e+02,1.066271571924619650e+02
8.720720720720720465e+02,1.099353351605965514e+02
8.729729729729730252e+02,1.141160055510280529e+02
8.738738738738738903e+02,1.135376703531332367e+02
8.747747747747747553e+02,1.095205071493732021e+02
8.756756756756757341e+02,1.101312440150529852e+02
8.765765765765765991e+02,1.148237054962811214e+02
8.774774774774774642e+02,1.106693379703256142e+02
8.783783783783784429e+02,1.135642977806727032e+02
8.792792792792793080e+02,1.108941260003888658e+02
8.801801801801801730e+02,1.127724246575035352e+02
8.810810810810810381e+02,1.105943454540534674e+02
8.819819819819820168e+02,1.131604393643291502e+02
8.828828828828828819e+02,1.160703772586168441e+02
8.837837837837837469e+02,1.227437714129711139e+02
8.846846846846847257e+02,1.207880059513341138e+02
8.855855855855855907e+02,1.146927823763127492e+02
8.864864864864864558e+02,1.135060199546573614e+02
8.873873873873874345e+02,1.179966468875328474e+02
8.882882882882882996e+02,1.226757718041522907e+02
8.891891891891891646e+02,1.205757955413718037e+02
8.900900900900901433e+02,1.118965517069485713e+02
8.909909909909910084e+02,1.241173943673486377e+02
8.918918918918918735e+02,1.113112679806439758e+02
8.927927927927928522e+02,1.230766080251393078e+02
8.936936936936937173e+02,1.152466333489619785e+02
8.945945945945945823e+02,1.176145929869258282e+02
8.954954954954955610e+02,1.234884776319426578e+02
8.963963963963964261e+02,1.155976811188484277e+02
8.972972972972972912e+02,1.177728478396861931e+02
8.981981981981981562e+02,1.248827514447037572e+02
8.990990990990991349e+02,1.201850866852820445e+02
9.000000000000000000e+02,1.271231429281967564e+02
9.009009009009008651e+02,1.093250843416678748e+02
9.018018018018018438e+02,1.169452663509170378e+02
9.027027027027027088e+02,1.253310390427473493e+02
9.036036036036035739e+02,1.239285378734017371e+02
9.045045045045045526e+02,1.297633145399249202e+02
9.054054054054054177e+02,1.215815392503204890e+02
9.063063063063062827e+02,1.267217836213000624e+02
9.072072072072072615e+02,1.254715394986586006e+02
9.081081081081081265e+02,1.293237820755809935e+02
9.090090090090089916e+02,1.342353090484932636e+02
9.099099099099099703e+02,1.358739718053351169e+02
9.108108108108108354e+02,1.373391827602489741e+02
9.117117117117117004e+02,1.393311494104044357e+02
9.126126126126126792e+02,1.420017062651209301e+02
9.135135135135135442e+02,1.436702949158940612e+02
9.144144144144144093e+02,1.470634651853393393e+02
9.153153153153152743e+02,1.419096384276482183e+02
9.162162162162162531e+02,1.525133255832963357e+02
9.171171171171171181e+02,1.489367675286335384e+02
9.180180180180179832e+02,1.636353551308492627e+02
9.189189189189189619e+02,1.619707989390948626e+02
9.198198198198198270e+02,1.609340086506003900e+02
9.207207207207206920e+02,1.820568484679730830e+02
9.216216216216216708e+02,1.812770254124069425e+02
9.225225225225225358e+02,1.865383221201770425e+02
9.234234234234234009e+02,1.861203519084760956e+02
9.243243243243243796e+02,1.988558297884326862e+02
9.252252252252252447e+02,1.908276218596833189e+02
9.261261261261261097e+02,1.875471210551896775e+02
9.270270270270270885e+02,2.104440964736361082e+02
9.279279279279279535e+02,2.157199595522507423e+02
9.288288288288288186e+02,2.106774500676873458e+02
9.297297297297296836e+02,2.136595998954601612e+02
9.306306306306306624e+02,2.241319577839951194e+02
9.315315315315315274e+02,2.280079939512376086e+02
9.324324324324323925e+02,2.411236080864676978e+02
9.333333333333333712e+02,2.290367267312452952e+02
9.342342342342342363e+02,2.429646057321982937e+02
9.351351351351351013e+02,2.472577978472135385e+02
9.360360360360360801e+02,2.482132000296288936e+02
9.369369369369369451e+02,2.413921925468396239e+02
9.378378378378378102e+02,2.543719940994411104e+02
9.387387387387387889e+02,2.542144422198418567e+02
9.396396396396396540e+02,2.576811032870934355e+02
9.405405405405405190e+02,2.600042095458022118e+02
9.414414414414414978e+02,2.619664834665389321e+02
9.423423423423423628e+02,2.612400507070319122e+02
9.432432432432432279e+02,2.596956676532586243e+02
9.441441441441442066e+02,2.589744951081688100e+02
9.450450450450450717e+02,2.673872323964616839e+02
9.459459459459459367e+02,2.650478580843110876e+02
9.468468468468468018e+02,2.651136132263634408e+02
9.477477477477477805e+02,2.677027144574723252e+02
9.486486486486486456e+02,2.587972953305909414e+02
9.495495495495495106e+02,2.643964432513882343e+02
9.504504504504504894e+02,2.552956686827971282e+02
9.513513513513513544e+02,2.626047284905518495e+02
9.522522522522522195e+02,2.570916356733951034e+02
9.531531531531531982e+02,2.475625313528551601e+02
9.540540540540540633e+02,2.525595471308969309e+02
9.549549549549549283e+02,2.451245008898667663e+02
9.558558558558559071e+02,2.397067351279963532e+02
9.567567567567567721e+02,2.305086737763886902e+02
9.576576576576576372e+02,2.269116878185378994e+02
9.585585585585586159e+02,2.345089632073597272e+02
9.594594594594594810e+02,2.282246321708411472e+02
9.603603603603603460e+02,2.178727736514688331e+02
9.612612612612613248e+02,2.138060120590741917e+02
9.621621621621621898e+02,2.089680775020125623e+02
9.630630630630630549e+02,2.108822707597704209e+02
9.639639639639639199e+02,1.989277408339601720e+02
9.648648648648648987e+02,2.014314144639729136e+02
9.657657657657657637e+02,1.913015379355047969e+02
9.666666666666666288e+02,1.796338234715946669e+02
9.675675675675676075e+02,1.887946694793260747e+02
9.684684684684684726e+02,1.755270751491248404e+02
9.693693693693693376e+02,1.814635928257359865e+02
9.702702702702703164e+02,1.693472088051478863e+02
9.711711711711711814e+02,1.652122526949241035e+02
9.720720720720720465e+02,1.624351089408510802e+02
9.729729729729730252e+02,1.538053362772558899e+02
9.738738738738738903e+02,1.622807262469974887e+02
9.747747747747747553e+02,1.514009848162547200e+02
9.756756756756757341e+02,1.528165225225010602e+02
9.765765765765765991e+02,1.462726944307815415e+02
9.774774774774774642e+02,1.420422598966131886e+02
9.783783783783784429e+02,1.315932628027082387e+02
9.792792792792793080e+02,1.326051611085851789e+02
9.801801801801801730e+02,1.406993776236197675e+02
9.810810810810810381e+02,1.365129601018357732e+02
9.819819819819820168e+02,1.331518865617575216e+02
9.828828828828828819e+02,1.365596346102280165e+02
9.837837837837837469e+02,1.272913248710676299e+02
9.846846846846847257e+02,1.261145130829285677e+02
9.855855855855855907e+02,1.247488162529456019e+02
9.864864864864864558e+02,1.331623731694760977e+02
9.873873873873874345e+02,1.254689758214820898e+02
9.882882882882882996e+02,1.223492262503702790e+02
9.891891891891891646e+02,1.322596149484428736e+02
9.900900900900901433e+02,1.203749772099813669e+02
9.909909909909910084e+02,1.251060035592925743e+02
9.918918918918918735e+02,1.270170911979186883e+02
9.927927927927928522e+02,1.216036950036053668e+02
9.936936936936937173e+02,1.278912228261864783e+02
9.945945945945945823e+02,1.209292249184234294e+02
9.954954954954955610e+02,1.151306688968401772e+02
9.963963963963964261e+02,1.159831552422859744e+02
9.972972972972972912e+02,1.250200498991099352e+02
9.981981981981981562e+02,1.212565666580545098e+02
9.990990990990991349e+02,1.194936153674023132e+02
1.000000000000000000e+03,1.130885860428522278e+02
1.000900900900900865e+03,1.147060399179434569e+02
1.001801801801801844e+03,1.248258995223283705e+02
1.002702702702702709e+03,1.200861285598843011e+02
1.003603603603603574e+03,1.198459060491671551e+02
1.004504504504504553e+03,1.182529825288228125e+02
1.005405405405405418e+03,1.153208589373227113e+02
1.006306306306306283e+03,1.186550108276101412e+02
1.007207207207207261e+03,1.170099162031613673e+02
1.008108108108108127e+03,1.219995201084657452e+02
1.009009009009008992e+03,1.146486740099858110e+02
1.009909909909909970e+03,1.128877882264333010e+02
1.010810810810810835e+03,1.242585838773468367e+02
1.011711711711711700e+03,1.266413406567475022e+02
1.012612612612612679e+03,1.159353178477788902e+02
1.013513513513513544e+03,1.119977077346898113e+02
1.014414414414414409e+03,1.157940642434690091e+02
1.015315315315315274e+03,1.197226657411932962e+02
1.016216216216216253e+03,1.140893416269382215e+02
1.017117117117117118e+03,1.181096568796750859e+02
1.018018018018017983e+03,1.108114506421311347e+02
1.018918918918918962e+03,1.196942952493365340e+02
1.019819819819819827e+03,1.176364112216925690e+02
1.020720720720720692e+03,1.126412935287640096e+02
1.021621621621621671e+03,1.150638043327515874e+02
1.022522522522522536e+03,1.188951986578927347e+02
1.023423423423423401e+03,1.237064934478713099e+02
1.024324324324324380e+03,1.196795425670017607e+02
1.025225225225225131e+03,1.176914908665580413e+02
1.026126126126126110e+03,1.187604276489446704e+02
1.027027027027027088e+03,1.231519078673974548e+02
1.027927927927928067e+03,1.173214882005060815e+02
1.028828828828828819e+03,1.207897573344924638e+02
1.029729729729729797e+03,1.155952516558449759e+02
1.030630630630630549e+03,1.158473636107240878e+02
1.031531531531531527e+03,1.234975192764170373e+02
1.032432432432432506e+03,1.212403436943971542e+02
1.033333333333333485e+03,1.184267959494399634e+02
1.034234234234234236e+03,1.142781200308038478e+02
1.035135135135134988e+03,1.118385045053204436e+02
1.036036036036035966e+03,1.193733373876155213e+02
1.036936936936936945e+03,1.179402752435088502e+02
1.037837837837837924e+03,1.148728000959616367e+02
1.038738738738738903e+03,1.125849172028664924e+02
1.039639639639639654e+03,1.159754200540326678e+02
1.040540540540540405e+03,1.217068634614871030e+02
1.041441441441441384e+03,1.255250671312023201e+02
1.042342342342342363e+03,1.066648450410109490e+02
1.043243243243243342e+03,1.184905997973247196e+02
1.044144144144144320e+03,1.221431917555475621e+02
1.045045045045045072e+03,1.116309818731821792e+02
1.045945945945945823e+03,1.270069832126354470e+02
1.046846846846846802e+03,1.207827369809515687e+02
1.047747747747747781e+03,1.204352569618162505e+02
1.048648648648648759e+03,1.218708015676724017e+02
1.049549549549549511e+03,1.212253990236865349e+02
1.050450450450450489e+03,1.169436004367229174e+02
1.051351351351351241e+03,1.187256498558672035e+02
1.052252252252252219e+03,1.199219865860879395e+02
1.053153153153153198e+03,1.127657984561469675e+02
1.054054054054054177e+03,1.167989644963530367e+02
1.054954954954954928e+03,1.293429202109459197e+02
1.055855855855855907e+03,1.195692837387902756e+02
1.056756756756756658e+03,1.097451216768720030e+02
1.057657657657657637e+03,1.124223725882658158e+02
1.058558558558558616e+03,1.114312607623722613e+02
1.059459459459459595e+03,1.218352719981039058e+02
1.060360360360360346e+03,1.187575174137859904e+02
1.061261261261261325e+03,1.124162236386639222e+02
1.062162162162162076e+03,1.127904342150053623e+02
1.063063063063063055e+03,1.203469815707299801e+02
1.063963963963964034e+03,1.137415760334394434e+02
1.064864864864865012e+03,1.125379802139460566e+02
1.065765765765765764e+03,1.095498548915546451e+02
1.066666666666666515e+03,1.224756063697488173e+02
1.067567567567567494e+03,1.160305359622592505e+02
1.068468468468468473e+03,1.160689679975916277e+02
1.069369369369369451e+03,1.159102221155883541e+02
1.070270270270270430e+03,1.206572927977604479e+02
1.071171171171171181e+03,1.199884570665811765e+02
1.072072072072071933e+03,1.139958441787619421e+02
1.072972972972972912e+03,1.224943189621081814e+02
1.073873873873873890e+03,1.062356290983196203e+02
1.074774774774774869e+03,1.179372085830794532e+02
1.075675675675675848e+03,1.233802345707976258e+02
1.076576576576576599e+03,1.195092383509003326e+02
1.077477477477477350e+03,1.116827760062424630e+02
1.078378378378378329e+03,1.108568434013073301e+02
1.079279279279279308e+03,1.242079675479345440e+02
1.080180180180180287e+03,1.160283016345859153e+02
1.081081081081081038e+03,1.120553436903535385e+02
1.081981981981982017e+03,1.234874956268342316e+02
1.082882882882882768e+03,1.338392290189610208e+02
1.083783783783783747e+03,1.231726676429895946e+02
1.084684684684684726e+03,1.162242852791144685e+02
1.085585585585585704e+03,1.182265678618890092e+02
1.086486486486486456e+03,1.129816334800726736e+02
1.087387387387387435e+03,1.148268311273537705e+02
1.088288288288288186e+03,1.184647699781440338e+02
1.089189189189189165e+03,1.153636297621980873e+02
1.090090090090090143e+03,1.076985056608162381e+02
1.090990990990991122e+03,1.209621390862289587e+02
1.091891891891891873e+03,1.050283723227248487e+02
1.092792792792792852e+03,1.134578840082715772e+02
1.093693693693693604e+03,1.150508600038000679e+02
1.094594594594594582e+03,1.221921517083769118e+02
1.095495495495495561e+03,1.108579108053918247e+02
1.096396396396396540e+03,1.179047645334912602e+02
1.097297297297297291e+03,1.144810179346536501e+02
1.098198198198198043e+03,1.104377704725106639e+02
1.099099099099099021e+03,1.229805563119479075e+02
1.100000000000000000e+03,1.201896551491698943e+02
