x,y
7.167741935483870748e+02,1.482046082141430452e+04
7.170087976539589363e+02,1.517672874808980669e+04
7.172434017595307978e+02,1.509605089783434960e+04
7.174780058651026593e+02,1.539991312274442316e+04
7.177126099706745208e+02,1.522809283673994105e+04
7.179472140762463823e+02,1.566752825017743999e+04
7.181818181818182438e+02,1.540476082993925775e+04
7.184164222873901053e+02,1.538280503866568870e+04
7.186510263929618532e+02,1.577763697025663168e+04
7.188856304985337147e+02,1.587394073367008787e+04
7.191202346041055762e+02,1.559523299413187488e+04
7.193548387096774377e+02,1.588847376136505773e+04
7.195894428152492992e+02,1.594065890832328660e+04
7.198240469208211607e+02,1.628875107502207356e+04
7.200586510263929085e+02,1.637236273269085177e+04
7.202932551319647700e+02,1.649824113981473783e+04
7.205278592375366316e+02,1.658318737048393086e+04
7.207624633431084931e+02,1.703985517412157787e+04
7.209970674486803546e+02,1.669825830563591444e+04
7.212316715542522161e+02,1.657530674101845943e+04
7.214662756598240776e+02,1.702173320229022283e+04
7.217008797653959391e+02,1.704843880825208907e+04
7.219354838709678006e+02,1.710568814382717028e+04
7.221700879765396621e+02,1.722256296498494703e+04
7.224046920821114099e+02,1.732054890485666328e+04
7.226392961876832715e+02,1.733564780563544628e+04
7.228739002932551330e+02,1.751287209248070212e+04
7.231085043988269945e+02,1.742782536191997860e+04
7.233431085043988560e+02,1.766252312712587809e+04
7.235777126099707175e+02,1.800304382715268366e+04
7.238123167155424653e+02,1.813951185328155043e+04
7.240469208211143268e+02,1.814728242029600369e+04
7.242815249266861883e+02,1.812009025721620492e+04
7.245161290322580498e+02,1.804489385144874541e+04
7.247507331378299114e+02,1.844949190216227362e+04
7.249853372434017729e+02,1.814700948311940010e+04
7.252199413489736344e+02,1.813244441399986317e+04
7.254545454545454959e+02,1.860246887615041851e+04
7.256891495601173574e+02,1.874010092626657206e+04
7.259237536656892189e+02,1.874334741293417756e+04
7.261583577712609667e+02,1.876345198374376560e+04
7.263929618768328282e+02,1.897171907334425123e+04
7.266275659824046897e+02,1.902574831600431207e+04
7.268621700879765513e+02,1.890779222414746619e+04
7.270967741935484128e+02,1.917462333316584409e+04
7.273313782991202743e+02,1.908660920996807545e+04
7.275659824046920221e+02,1.921206308670099315e+04
7.278005865102638836e+02,1.943736271016792671e+04
7.280351906158357451e+02,1.935322365352107590e+04
7.282697947214076066e+02,1.944910071831477762e+04
7.285043988269794681e+02,1.938558543005682441e+04
7.287390029325513296e+02,1.979345019883218265e+04
7.289736070381231912e+02,1.990723582919071850e+04
7.292082111436950527e+02,1.948910721901233774e+04
7.294428152492669142e+02,1.967821979095896677e+04
7.296774193548387757e+02,1.967713802987360759e+04
7.299120234604105235e+02,2.009035221631520835e+04
7.301466275659823850e+02,2.009543953718558987e+04
7.303812316715542465e+02,2.019337080552351472e+04
7.306158357771261080e+02,2.010148094798918828e+04
7.308504398826979696e+02,2.039919858175425179e+04
7.310850439882698311e+02,2.013858613814266209e+04
7.313196480938416926e+02,2.024228404986412352e+04
7.315542521994134404e+02,2.046165958038504687e+04
7.317888563049853019e+02,2.024587834198108612e+04
7.320234604105571634e+02,2.023119225254961202e+04
7.322580645161290249e+02,2.031603220298359884e+04
7.324926686217008864e+02,2.042287713225972038e+04
7.327272727272727479e+02,2.053714334221525132e+04
7.329618768328446095e+02,2.048368901557727077e+04
7.331964809384164710e+02,2.060387687892859321e+04
7.334310850439883325e+02,2.078945456460634159e+04
7.336656891495601940e+02,2.084263131873997918e+04
7.339002932551319418e+02,2.068926631552324761e+04
7.341348973607038033e+02,2.071336814904732819e+04
7.343695014662756648e+02,2.083474464393136077e+04
7.346041055718475263e+02,2.065282246335474338e+04
7.348387096774193878e+02,2.067094758947629089e+04
7.350733137829912494e+02,2.118073828739088276e+04
7.353079178885629972e+02,2.101772143226002663e+04
7.355425219941348587e+02,2.069223448507465582e+04
7.357771260997067202e+02,2.087211417240499213e+04
7.360117302052785817e+02,2.073484482703499089e+04
7.362463343108504432e+02,2.068350403194598402e+04
7.364809384164223047e+02,2.080937783452551957e+04
7.367155425219941662e+02,2.105379714338373742e+04
7.369501466275660277e+02,2.092342994838789309e+04
7.371847507331378893e+02,2.084142179250976187e+04
7.374193548387097508e+02,2.101243618280033479e+04
7.376539589442814986e+02,2.110613515045537861e+04
7.378885630498533601e+02,2.062699201279032422e+04
7.381231671554252216e+02,2.113136411903623593e+04
7.383577712609970831e+02,2.071167496589587608e+04
7.385923753665689446e+02,2.093680814489404293e+04
7.388269794721408061e+02,2.107730295686337195e+04
7.390615835777125540e+02,2.080684994374615781e+04
7.392961876832844155e+02,2.085108731188018282e+04
7.395307917888562770e+02,2.102205703547019948e+04
7.397653958944281385e+02,2.110372503662208328e+04
7.400000000000000000e+02,2.105878230102939415e+04
7.402346041055718615e+02,2.122350993075719816e+04
7.404692082111437230e+02,2.082735921160459475e+04
7.407038123167155845e+02,2.089827608789591250e+04
7.409384164222874460e+02,2.082430458508143056e+04
7.411730205278593075e+02,2.049191130808920570e+04
7.414076246334310554e+02,2.092393262488856999e+04
7.416422287390029169e+02,2.085335209767575361e+04
7.418768328445747784e+02,2.085619422111201493e+04
7.421114369501466399e+02,2.071515650398981961e+04
7.423460410557185014e+02,2.045810264120395368e+04
7.425806451612903629e+02,2.036586597594501654e+04
7.428152492668621107e+02,2.041268937746850133e+04
7.430498533724339723e+02,2.055556823574462032e+04
7.432844574780058338e+02,2.077861538074486816e+04
7.435190615835776953e+02,2.034262773898504747e+04
7.437536656891495568e+02,2.030846185528915157e+04
7.439882697947214183e+02,2.042905592211315161e+04
7.442228739002932798e+02,2.023296574062774744e+04
7.444574780058651413e+02,2.003008741934754289e+04
7.446920821114370028e+02,2.020904616929128679e+04
7.449266862170088643e+02,2.001271269901175401e+04
7.451612903225807258e+02,1.971734418802019718e+04
7.453958944281524737e+02,1.998613878506593755e+04
7.456304985337243352e+02,2.009045575601060773e+04
7.458651026392961967e+02,1.976000909459161267e+04
7.460997067448680582e+02,2.002503782045056141e+04
7.463343108504399197e+02,1.985445934859671979e+04
7.465689149560117812e+02,1.950113669424224281e+04
7.468035190615835290e+02,1.960671000143236597e+04
7.470381231671553905e+02,1.964527239027713586e+04
7.472727272727272521e+02,1.945297136426791258e+04
7.475073313782991136e+02,1.923695014185860055e+04
7.477419354838709751e+02,1.946300623916381301e+04
7.479765395894428366e+02,1.924375512733753931e+04
7.482111436950146981e+02,1.923118227370855311e+04
7.484457478005865596e+02,1.911746010920414119e+04
7.486803519061584211e+02,1.922245296712054187e+04
7.489149560117302826e+02,1.896595627587131821e+04
7.491495601173020304e+02,1.913940750768076032e+04
7.493841642228738920e+02,1.881419096615159287e+04
7.496187683284457535e+02,1.900658335397020346e+04
7.498533724340176150e+02,1.876360456422639254e+04
7.500879765395894765e+02,1.866252762986438029e+04
7.503225806451613380e+02,1.845763330573434359e+04
7.505571847507330858e+02,1.843484843759288560e+04
7.507917888563049473e+02,1.826523002927530979e+04
7.510263929618768088e+02,1.809280235536556938e+04
7.512609970674486704e+02,1.818363203238201459e+04
7.514956011730205319e+02,1.805214284891253919e+04
7.517302052785923934e+02,1.796504886277165861e+04
7.519648093841642549e+02,1.783984406047607263e+04
7.521994134897361164e+02,1.775023553065973101e+04
7.524340175953079779e+02,1.760685118452255483e+04
7.526686217008798394e+02,1.769718524493783116e+04
7.529032258064515872e+02,1.740686222659064515e+04
7.531378299120234487e+02,1.755509121982426223e+04
7.533724340175953103e+02,1.735878343946821406e+04
7.536070381231671718e+02,1.744758015700778924e+04
7.538416422287390333e+02,1.728822940698487582e+04
7.540762463343108948e+02,1.727035505058249692e+04
7.543108504398826426e+02,1.696620739286090975e+04
7.545454545454545041e+02,1.705770787588363964e+04
7.547800586510263656e+02,1.679064209175869109e+04
7.550146627565982271e+02,1.640855707213272035e+04
7.552492668621700886e+02,1.652994180611256888e+04
7.554838709677419502e+02,1.652079036758451548e+04
7.557184750733138117e+02,1.636261406129377428e+04
7.559530791788856732e+02,1.610593472383514563e+04
7.561876832844575347e+02,1.639121879082447049e+04
7.564222873900293962e+02,1.609661752518060712e+04
7.566568914956011440e+02,1.614561329765422852e+04
7.568914956011730055e+02,1.587967499536237665e+04
7.571260997067448670e+02,1.560142257650135616e+04
7.573607038123167285e+02,1.553838442389245574e+04
7.575953079178885901e+02,1.559949665597516832e+04
7.578299120234604516e+02,1.547160612986994602e+04
7.580645161290321994e+02,1.551237435346215170e+04
7.582991202346040609e+02,1.522886979539137610e+04
7.585337243401759224e+02,1.499671888731734725e+04
7.587683284457477839e+02,1.506684899050671083e+04
7.590029325513196454e+02,1.495580167638286002e+04
7.592375366568915069e+02,1.484362259715935215e+04
7.594721407624633684e+02,1.467478058630737905e+04
7.597067448680352300e+02,1.484536692732172560e+04
7.599413489736070915e+02,1.443375556437338309e+04
7.601759530791789530e+02,1.439208267339629856e+04
7.604105571847508145e+02,1.431293868281073992e+04
7.606451612903225623e+02,1.431515495961888337e+04
7.608797653958944238e+02,1.425956357579237738e+04
7.611143695014662853e+02,1.412174996642229053e+04
7.613489736070381468e+02,1.418338711844725367e+04
7.615835777126100083e+02,1.377639840314715366e+04
7.618181818181818699e+02,1.379725696090977544e+04
7.620527859237536177e+02,1.385004593376930279e+04
7.622873900293254792e+02,1.339733235553489794e+04
7.625219941348973407e+02,1.375210066014820950e+04
7.627565982404692022e+02,1.352457702452480044e+04
7.629912023460410637e+02,1.348473961105958915e+04
7.632258064516129252e+02,1.327209534594038632e+04
7.634604105571847867e+02,1.299724453173344773e+04
7.636950146627566482e+02,1.306378981462492266e+04
7.639296187683285098e+02,1.273311210930746529e+04
7.641642228739003713e+02,1.282551119599703270e+04
7.643988269794721191e+02,1.268362604407257095e+04
7.646334310850439806e+02,1.245772156063678631e+04
7.648680351906158421e+02,1.261345644718947733e+04
7.651026392961877036e+02,1.221158423580063391e+04
7.653372434017595651e+02,1.232604602047241860e+04
7.655718475073314266e+02,1.238927668721936425e+04
7.658064516129031745e+02,1.221550150765458056e+04
7.660410557184750360e+02,1.213795060540376835e+04
7.662756598240468975e+02,1.174169290548579738e+04
7.665102639296187590e+02,1.179641672877103338e+04
7.667448680351906205e+02,1.168641227088567393e+04
7.669794721407624820e+02,1.148728559205133388e+04
7.672140762463343435e+02,1.152451338493122421e+04
7.674486803519062050e+02,1.150518023991412520e+04
7.676832844574780665e+02,1.145572297983305180e+04
7.679178885630499281e+02,1.145682425656030136e+04
7.681524926686216759e+02,1.119304178800654518e+04
7.683870967741935374e+02,1.127900642251363206e+04
7.686217008797653989e+02,1.101586351667383315e+04
7.688563049853372604e+02,1.091062078349792682e+04
7.690909090909091219e+02,1.072499507197684397e+04
7.693255131964809834e+02,1.067885872122955516e+04
7.695601173020527312e+02,1.068911481094670671e+04
7.697947214076245928e+02,1.054022732294969865e+04
7.700293255131964543e+02,1.047076549517048079e+04
7.702639296187683158e+02,1.031154919017700558e+04
7.704985337243401773e+02,1.034900145960096597e+04
7.707331378299120388e+02,1.022665210297625163e+04
7.709677419354839003e+02,1.024234848323720144e+04
7.712023460410557618e+02,9.984926322011971934e+03
7.714369501466276233e+02,9.854705145622448981e+03
7.716715542521994848e+02,9.871498277265689467e+03
7.719061583577712327e+02,9.852623697211787658e+03
7.721407624633430942e+02,9.564162979736469424e+03
7.723753665689149557e+02,9.584415483614111508e+03
7.726099706744868172e+02,9.475172900591876896e+03
7.728445747800586787e+02,9.474788615990759354e+03
7.730791788856305402e+02,9.349604225337820026e+03
7.733137829912022880e+02,9.368562401462877460e+03
7.735483870967741495e+02,9.268262923550086271e+03
7.737829912023460111e+02,9.045957038031328921e+03
7.740175953079178726e+02,8.975943557309783500e+03
7.742521994134897341e+02,8.837973323103817165e+03
7.744868035190615956e+02,8.884076212773930820e+03
7.747214076246334571e+02,8.882861963823739643e+03
7.749560117302053186e+02,8.772485887299721071e+03
7.751906158357771801e+02,8.643354900418404213e+03
7.754252199413490416e+02,8.634765631801257769e+03
7.756598240469209031e+02,8.529611265836609164e+03
7.758944281524926510e+02,8.446804971921956167e+03
7.761290322580645125e+02,8.454936502528238634e+03
7.763636363636363740e+02,8.488275378881427969e+03
7.765982404692082355e+02,8.221692846932086468e+03
7.768328445747800970e+02,8.236887287537880184e+03
7.770674486803519585e+02,8.221081424755755506e+03
7.773020527859237063e+02,8.014428944416416016e+03
7.775366568914955678e+02,8.008181565700819192e+03
7.777712609970674293e+02,8.202617271221779447e+03
7.780058651026392909e+02,7.834711331373666326e+03
7.782404692082111524e+02,7.809274050231033470e+03
7.784750733137830139e+02,7.630822054735282109e+03
7.787096774193548754e+02,7.752308369689347273e+03
7.789442815249267369e+02,7.620415432699050143e+03
7.791788856304985984e+02,7.412084780830129603e+03
7.794134897360704599e+02,7.682810239542617637e+03
7.796480938416422077e+02,7.497319997070450881e+03
7.798826979472140692e+02,7.480369543066257393e+03
7.801173020527859308e+02,7.527262014416695820e+03
7.803519061583577923e+02,6.989050480168389186e+03
7.805865102639296538e+02,7.364151870951551246e+03
7.808211143695015153e+02,7.209146447726436236e+03
7.810557184750732631e+02,7.136115904235244670e+03
7.812903225806451246e+02,6.892099439469609933e+03
7.815249266862169861e+02,7.081750044260041250e+03
7.817595307917888476e+02,6.924750342657440342e+03
7.819941348973607091e+02,6.968026561606801806e+03
7.822287390029325707e+02,7.083669246993177694e+03
7.824633431085044322e+02,6.754029791117706736e+03
7.826979472140762937e+02,6.804396968731745801e+03
7.829325513196481552e+02,6.607812598120878647e+03
7.831671554252200167e+02,6.630103766466411798e+03
7.834017595307917645e+02,6.616244132759690729e+03
7.836363636363636260e+02,6.544508412165951995e+03
7.838709677419354875e+02,6.508835530240950902e+03
7.841055718475073490e+02,6.442392402793489055e+03
7.843401759530792106e+02,6.300554939003496656e+03
7.845747800586510721e+02,6.364020335026601970e+03
7.848093841642228199e+02,6.076506200302350408e+03
7.850439882697946814e+02,6.320608632748529089e+03
7.852785923753665429e+02,6.146505992285107823e+03
7.855131964809384044e+02,6.160321134318937766e+03
7.857478005865102659e+02,6.252309876732415432e+03
7.859824046920821274e+02,6.020707456902805461e+03
7.862170087976539889e+02,6.036796595301340858e+03
7.864516129032258505e+02,5.827581426890055809e+03
7.866862170087977120e+02,5.868994763557093393e+03
7.869208211143695735e+02,5.851901229190688355e+03
7.871554252199413213e+02,5.801813187290273163e+03
7.873900293255131828e+02,5.768430568844551999e+03
7.876246334310850443e+02,5.734621584354761580e+03
7.878592375366569058e+02,5.645022408828978769e+03
7.880938416422287673e+02,5.593565773781499956e+03
7.883284457478006289e+02,5.754565734140049244e+03
7.885630498533723767e+02,5.579988605815371557e+03
7.887976539589442382e+02,5.522879490591617468e+03
7.890322580645160997e+02,5.459288517844666785e+03
7.892668621700879612e+02,5.359305664115761829e+03
7.895014662756598227e+02,5.496901996347958629e+03
7.897360703812316842e+02,5.320179679601707903e+03
7.899706744868035457e+02,5.487540951022399895e+03
7.902052785923754072e+02,5.288323072563842288e+03
7.904398826979472688e+02,5.318126601916022992e+03
7.906744868035191303e+02,5.105505693419801901e+03
7.909090909090909918e+02,5.051741229764474156e+03
7.911436950146627396e+02,5.240457583171673832e+03
7.913782991202346011e+02,5.174316074934440621e+03
7.916129032258064626e+02,5.177558418995869943e+03
7.918475073313783241e+02,4.998103180911934942e+03
7.920821114369501856e+02,5.161273998596798265e+03
7.923167155425220471e+02,5.082620457457302109e+03
7.925513196480937950e+02,4.949101663163151898e+03
7.927859237536656565e+02,5.024808846774066296e+03
7.930205278592375180e+02,4.952460989655420235e+03
7.932551319648093795e+02,4.867174770204777815e+03
7.934897360703812410e+02,4.897092191411971726e+03
7.937243401759531025e+02,4.689243514830079221e+03
7.939589442815249640e+02,4.816319747823765283e+03
7.941935483870968255e+02,4.819638273078916427e+03
7.944281524926686870e+02,4.769722251688419419e+03
7.946627565982405486e+02,4.592108613315090224e+03
7.948973607038122964e+02,4.752054358133009373e+03
7.951319648093841579e+02,4.665702002824510600e+03
7.953665689149560194e+02,4.669374316237113817e+03
7.956011730205278809e+02,4.596826305802906063e+03
7.958357771260997424e+02,4.690507109608209248e+03
7.960703812316716039e+02,4.579271306317675226e+03
7.963049853372433518e+02,4.549744700576509786e+03
7.965395894428152133e+02,4.521264102776446634e+03
7.967741935483870748e+02,4.543111697060468032e+03
7.970087976539589363e+02,4.576447072700818353e+03
7.972434017595307978e+02,4.444787626840296980e+03
7.974780058651026593e+02,4.357165597431515380e+03
7.977126099706745208e+02,4.313844377791629086e+03
7.979472140762463823e+02,4.163739435690916252e+03
7.981818181818182438e+02,4.460018299389940694e+03
7.984164222873901053e+02,4.389549114770392407e+03
7.986510263929618532e+02,4.199546031242608478e+03
7.988856304985337147e+02,4.163891972174061266e+03
7.991202346041055762e+02,4.229585427094897568e+03
7.993548387096774377e+02,4.163096103043567382e+03
7.995894428152492992e+02,4.195685699449126332e+03
7.998240469208211607e+02,4.120671254536690867e+03
8.000586510263929085e+02,4.171924503789931805e+03
8.002932551319647700e+02,4.053138134533845005e+03
8.005278592375366316e+02,4.053033616243081724e+03
8.007624633431084931e+02,3.983254837348067667e+03
8.009970674486803546e+02,4.243123211350248312e+03
8.012316715542522161e+02,4.062991680193376851e+03
8.014662756598240776e+02,3.959625665081116495e+03
8.017008797653959391e+02,3.937510445027315654e+03
8.019354838709678006e+02,3.904574399237936632e+03
8.021700879765396621e+02,3.913824337995491987e+03
8.024046920821114099e+02,3.901305600613733532e+03
8.026392961876832715e+02,3.992549227866309593e+03
8.028739002932551330e+02,4.084961345151313708e+03
8.031085043988269945e+02,3.897439730579993466e+03
8.033431085043988560e+02,3.823827509439169262e+03
8.035777126099707175e+02,3.977435273170457549e+03
8.038123167155424653e+02,3.928986548872852836e+03
8.040469208211143268e+02,3.800597007467782078e+03
8.042815249266861883e+02,3.757230378967466095e+03
8.045161290322580498e+02,3.734272761395448470e+03
8.047507331378299114e+02,3.815398700405032741e+03
8.049853372434017729e+02,3.785275718590735323e+03
8.052199413489736344e+02,3.723429273618791285e+03
8.054545454545454959e+02,3.773894020607411221e+03
8.056891495601173574e+02,3.711656735293253405e+03
8.059237536656892189e+02,3.631751119372726407e+03
8.061583577712610804e+02,3.772177571677070318e+03
8.063929618768328282e+02,3.785275355683510497e+03
8.066275659824046897e+02,3.624033215496223875e+03
8.068621700879765513e+02,3.668684027143125604e+03
8.070967741935484128e+02,3.693275253700857320e+03
8.073313782991202743e+02,3.549309946384980321e+03
8.075659824046921358e+02,3.696031335344363015e+03
8.078005865102638836e+02,3.626470494204800616e+03
8.080351906158357451e+02,3.518799634800031981e+03
8.082697947214076066e+02,3.543128833690193005e+03
8.085043988269794681e+02,3.427721252493895918e+03
8.087390029325513296e+02,3.606447415832432853e+03
8.089736070381231912e+02,3.500379037664820316e+03
8.092082111436950527e+02,3.523476170513421948e+03
8.094428152492669142e+02,3.502933847216756021e+03
8.096774193548387757e+02,3.468865002519606151e+03
8.099120234604106372e+02,3.601966317304167660e+03
8.101466275659823850e+02,3.514687306437754160e+03
8.103812316715542465e+02,3.365590940129334740e+03
8.106158357771261080e+02,3.429846481072178449e+03
8.108504398826979696e+02,3.476597876284403810e+03
8.110850439882698311e+02,3.417941166631128908e+03
8.113196480938416926e+02,3.362404206401066403e+03
8.115542521994134404e+02,3.467902984142795049e+03
8.117888563049853019e+02,3.333299657404707432e+03
8.120234604105571634e+02,3.498321080569274272e+03
8.122580645161290249e+02,3.370945206662154760e+03
8.124926686217008864e+02,3.441903319425374775e+03
8.127272727272727479e+02,3.353658941806837447e+03
8.129618768328446095e+02,3.216254597081117026e+03
8.131964809384164710e+02,3.341339471197157764e+03
8.134310850439883325e+02,3.326621589499777201e+03
8.136656891495601940e+02,3.199742942551640226e+03
8.139002932551319418e+02,3.447929787780931292e+03
8.141348973607038033e+02,3.222611274225841498e+03
8.143695014662756648e+02,3.296629324753556830e+03
8.146041055718475263e+02,3.238139143066803626e+03
8.148387096774193878e+02,3.297669050854857232e+03
8.150733137829912494e+02,3.330183258535125788e+03
8.153079178885629972e+02,3.296370098619119744e+03
8.155425219941348587e+02,3.357125270791532330e+03
8.157771260997067202e+02,3.241818545076807823e+03
8.160117302052785817e+02,3.402172105430340707e+03
8.162463343108504432e+02,3.258257388129581159e+03
8.164809384164223047e+02,3.180941771040129879e+03
8.167155425219941662e+02,3.192224248808683569e+03
8.169501466275660277e+02,3.272590359658071520e+03
8.171847507331378893e+02,3.154353648836158300e+03
8.174193548387097508e+02,3.129212187225220987e+03
8.176539589442814986e+02,3.243477052956210173e+03
8.178885630498533601e+02,2.996788177876182090e+03
8.181231671554252216e+02,3.119136186532690772e+03
8.183577712609970831e+02,3.178073262085188162e+03
8.185923753665689446e+02,3.091897953433814109e+03
8.188269794721408061e+02,3.072664390651801568e+03
8.190615835777125540e+02,3.114562752051382631e+03
8.192961876832844155e+02,3.008171098673582037e+03
8.195307917888562770e+02,3.160735985121261365e+03
8.197653958944281385e+02,3.198642516273741421e+03
8.200000000000000000e+02,3.002707300885128006e+03
